FL_DATE,ORIGIN_STATE,DEST_STATE,FLIGHT_COUNT
2019-04-05,Arkansas,Illinois,16
2019-04-05,Arkansas,Michigan,1
2019-04-05,Arkansas,Minnesota,2
2019-04-05,Arkansas,Missouri,2
2019-04-05,Arkansas,Nevada,1
2019-04-05,Arkansas,New Jersey,1
2019-04-05,Arkansas,New York,3
2019-04-05,Arkansas,North Carolina,8
2019-04-05,Arkansas,Texas,40
2019-04-05,Arkansas,Virginia,2
2019-04-05,California,Alaska,1
2019-04-05,California,Arizona,173
2019-04-05,California,Arkansas,3
2019-04-05,California,California,799
2019-04-05,California,Colorado,110
2019-04-05,California,Connecticut,1
2019-04-05,California,Florida,45
2019-04-05,California,Georgia,44
2019-04-05,California,Hawaii,76
2019-04-05,California,Idaho,16
2019-04-05,California,Illinois,83
2019-04-05,California,Indiana,5
2019-04-05,California,Kentucky,6
2019-04-05,California,Louisiana,14
2019-04-05,California,Maryland,17
2019-04-05,California,Massachusetts,39
2019-04-05,California,Michigan,18
2019-04-05,California,Minnesota,28
2019-04-05,California,Missouri,28
2019-04-05,California,Montana,2
2019-04-05,California,Nebraska,6
2019-04-05,California,Nevada,172
2019-04-05,California,New Jersey,44
2019-04-05,California,New Mexico,13
2019-04-05,California,New York,78
2019-04-05,California,North Carolina,19
2019-04-05,California,Ohio,9
2019-04-05,California,Oklahoma,5
2019-04-05,California,Oregon,114
2019-04-05,California,Pennsylvania,22
2019-04-05,California,Tennessee,14
2019-04-05,California,Texas,212
2019-04-05,California,Utah,84
2019-04-05,California,Virginia,30
2019-04-05,California,Washington,171
2019-04-05,California,Wisconsin,3
2019-04-05,Colorado,Alabama,5
2019-04-05,Colorado,Alaska,1
2019-04-05,Colorado,Arizona,41
2019-04-05,Colorado,Arkansas,6
2019-04-05,Colorado,California,109
2019-04-05,Colorado,Colorado,70
2019-04-05,Colorado,Connecticut,2
2019-04-05,Colorado,Florida,35
2019-04-05,Colorado,Georgia,19
2019-04-05,Colorado,Hawaii,4
2019-04-05,Colorado,Idaho,9
2019-04-05,Colorado,Illinois,32
2019-04-05,Colorado,Indiana,7
2019-04-05,Colorado,Iowa,8
2019-04-05,Colorado,Kansas,8
2019-04-05,Colorado,Kentucky,9
2019-04-05,Colorado,Louisiana,9
2019-04-05,Colorado,Maryland,9
2019-04-05,Colorado,Massachusetts,9
2019-04-05,Colorado,Michigan,12
2019-04-05,Colorado,Minnesota,16
2019-04-05,Colorado,Mississippi,1
2019-04-05,Colorado,Missouri,26
2019-04-05,Colorado,Montana,19
2019-04-05,Colorado,Nebraska,17
2019-04-05,Colorado,Nevada,28
2019-04-05,Colorado,New Jersey,10
2019-04-05,Colorado,New Mexico,10
2019-04-05,Colorado,New York,18
2019-04-05,Colorado,North Carolina,13
2019-04-05,Colorado,North Dakota,18
2019-04-05,Colorado,Ohio,11
2019-04-05,Colorado,Oklahoma,16
2019-04-05,Colorado,Oregon,17
2019-04-05,Colorado,Pennsylvania,10
2019-04-05,Colorado,South Carolina,1
2019-04-05,Colorado,South Dakota,12
2019-04-05,Colorado,Tennessee,17
2019-04-05,Colorado,Texas,88
2019-04-05,Colorado,Utah,37
2019-04-05,Colorado,Virginia,16
2019-04-05,Colorado,Washington,24
2019-04-05,Colorado,Wisconsin,12
2019-04-05,Colorado,Wyoming,15
2019-04-05,Connecticut,Colorado,2
2019-04-05,Connecticut,Florida,22
2019-04-05,Connecticut,Georgia,7
2019-04-05,Connecticut,Illinois,11
2019-04-05,Connecticut,Kentucky,1
2019-04-05,Connecticut,Maryland,7
2019-04-05,Connecticut,Michigan,4
2019-04-05,Connecticut,Minnesota,4
2019-04-05,Connecticut,Missouri,1
2019-04-05,Connecticut,North Carolina,8
2019-04-05,Connecticut,Ohio,1
2019-04-05,Connecticut,Pennsylvania,8
2019-04-05,Connecticut,Puerto Rico,2
2019-04-05,Connecticut,South Carolina,1
2019-04-05,Connecticut,Texas,2
2019-04-05,Connecticut,Virginia,12
2019-04-05,Florida,Alabama,6
2019-04-05,Florida,Arizona,13
2019-04-05,Florida,Arkansas,2
2019-04-05,Florida,California,45
2019-04-05,Florida,Colorado,36
2019-04-05,Florida,Connecticut,22
2019-04-05,Florida,Florida,104
2019-04-05,Florida,Georgia,198
2019-04-05,Florida,Illinois,101
2019-04-05,Florida,Indiana,28
2019-04-05,Florida,Iowa,3
2019-04-05,Florida,Kentucky,26
2019-04-05,Florida,Louisiana,18
2019-04-05,Florida,Maine,4
2019-04-05,Florida,Maryland,55
2019-04-05,Florida,Massachusetts,66
2019-04-05,Florida,Michigan,58
2019-04-05,Florida,Minnesota,24
2019-04-05,Florida,Missouri,33
2019-04-05,Florida,Nevada,15
2019-04-05,Florida,New Hampshire,5
2019-04-05,Florida,New Jersey,99
2019-04-05,Florida,New York,191
2019-04-05,Florida,North Carolina,128
2019-04-05,Florida,Ohio,45
2019-04-05,Florida,Oklahoma,2
2019-04-05,Florida,Oregon,1
2019-04-05,Florida,Pennsylvania,85
2019-04-05,Florida,Puerto Rico,40
2019-04-05,Florida,Rhode Island,16
2019-04-05,Florida,South Carolina,10
2019-04-05,Florida,Tennessee,45
2019-04-05,Florida,Texas,159
2019-04-05,Florida,U.S. Virgin Islands,5
2019-04-05,Florida,Utah,8
2019-04-05,Florida,Virginia,83
2019-04-05,Florida,Washington,8
2019-04-05,Florida,West Virginia,2
2019-04-05,Florida,Wisconsin,16
2019-04-05,Georgia,Alabama,36
2019-04-05,Georgia,Arizona,13
2019-04-05,Georgia,Arkansas,14
2019-04-05,Georgia,California,43
2019-04-05,Georgia,Colorado,18
2019-04-05,Georgia,Connecticut,7
2019-04-05,Georgia,Florida,198
2019-04-05,Georgia,Georgia,64
2019-04-05,Georgia,Hawaii,1
2019-04-05,Georgia,Illinois,49
2019-04-05,Georgia,Indiana,25
2019-04-05,Georgia,Iowa,6
2019-04-05,Georgia,Kansas,3
2019-04-05,Georgia,Kentucky,25
2019-04-05,Georgia,Louisiana,42
2019-04-05,Georgia,Maine,1
2019-04-05,Georgia,Maryland,21
2019-04-05,Georgia,Massachusetts,22
2019-04-05,Georgia,Michigan,24
2019-04-05,Georgia,Minnesota,15
2019-04-05,Georgia,Mississippi,14
2019-04-05,Georgia,Missouri,28
2019-04-05,Georgia,Nebraska,6
2019-04-05,Georgia,Nevada,14
2019-04-05,Georgia,New Hampshire,1
2019-04-05,Georgia,New Jersey,25
2019-04-05,Georgia,New Mexico,2
2019-04-05,Georgia,New York,67
2019-04-05,Georgia,North Carolina,82
2019-04-05,Georgia,Ohio,30
2019-04-05,Georgia,Oklahoma,11
2019-04-05,Georgia,Oregon,3
2019-04-05,Georgia,Pennsylvania,38
2019-04-05,Georgia,Puerto Rico,4
2019-04-05,Georgia,Rhode Island,3
2019-04-05,Georgia,South Carolina,34
2019-04-05,Georgia,South Dakota,1
2019-04-05,Georgia,Tennessee,52
2019-04-05,Georgia,Texas,84
2019-04-05,Georgia,U.S. Virgin Islands,1
2019-04-05,Georgia,Utah,7
2019-04-05,Georgia,Vermont,1
2019-04-05,Georgia,Virginia,74
2019-04-05,Georgia,Washington,9
2019-04-05,Georgia,West Virginia,5
2019-04-05,Georgia,Wisconsin,16
2019-04-05,Hawaii,Alaska,2
2019-04-05,Hawaii,Arizona,5
2019-04-05,Hawaii,California,76
2019-04-05,Hawaii,Colorado,4
2019-04-05,Hawaii,Georgia,1
2019-04-05,Hawaii,Hawaii,205
2019-04-05,Hawaii,Illinois,2
2019-04-05,Hawaii,Massachusetts,1
2019-04-05,Hawaii,Minnesota,1
2019-04-05,Hawaii,Nevada,3
2019-04-05,Hawaii,New Jersey,1
2019-04-05,Hawaii,New York,1
2019-04-05,Hawaii,Oregon,7
2019-04-05,Hawaii,Texas,5
2019-04-05,Hawaii,U.S. Pacific Trust Territories and Possessions,1
2019-04-05,Hawaii,Utah,1
2019-04-05,Hawaii,Washington,17
2019-04-05,Idaho,Arizona,4
2019-04-05,Idaho,California,16
2019-04-05,Idaho,Colorado,9
2019-04-05,Idaho,Illinois,2
2019-04-05,Idaho,Minnesota,2
2019-04-05,Idaho,Nevada,4
2019-04-05,Idaho,Oregon,8
2019-04-05,Idaho,Texas,2
2019-04-05,Idaho,Utah,21
2019-04-05,Idaho,Washington,19
2019-04-05,Illinois,Alabama,11
2019-04-05,Illinois,Alaska,1
2019-04-05,Illinois,Arizona,31
2019-04-05,Illinois,Arkansas,16
2019-04-05,Illinois,California,83
2019-04-05,Illinois,Colorado,34
2019-04-05,Illinois,Connecticut,11
2019-04-05,Illinois,Florida,101
2019-04-05,Illinois,Georgia,49
2019-04-05,Illinois,Hawaii,2
2019-04-05,Illinois,Idaho,2
2019-04-05,Illinois,Illinois,58
2019-04-05,Illinois,Indiana,37
2019-04-05,Illinois,Iowa,31
2019-04-05,Illinois,Kansas,10
2019-04-05,Illinois,Kentucky,45
2019-04-05,Illinois,Louisiana,9
2019-04-05,Illinois,Maine,2
2019-04-05,Illinois,Maryland,15
2019-04-05,Illinois,Massachusetts,24
2019-04-05,Illinois,Michigan,81
2019-04-05,Illinois,Minnesota,48
2019-04-05,Illinois,Mississippi,3
2019-04-05,Illinois,Missouri,55
2019-04-05,Illinois,Montana,2
2019-04-05,Illinois,Nebraska,18
2019-04-05,Illinois,Nevada,27
2019-04-05,Illinois,New Hampshire,1
2019-04-05,Illinois,New Jersey,21
2019-04-05,Illinois,New Mexico,4
2019-04-05,Illinois,New York,102
2019-04-05,Illinois,North Carolina,47
2019-04-05,Illinois,North Dakota,8
2019-04-05,Illinois,Ohio,62
2019-04-05,Illinois,Oklahoma,14
2019-04-05,Illinois,Oregon,6
2019-04-05,Illinois,Pennsylvania,63
2019-04-05,Illinois,Puerto Rico,3
2019-04-05,Illinois,Rhode Island,7
2019-04-05,Illinois,South Carolina,16
2019-04-05,Illinois,South Dakota,8
2019-04-05,Illinois,Tennessee,45
2019-04-05,Illinois,Texas,84
2019-04-05,Illinois,Utah,12
2019-04-05,Illinois,Vermont,3
2019-04-05,Illinois,Virginia,58
2019-04-05,Illinois,Washington,17
2019-04-05,Illinois,West Virginia,5
2019-04-05,Illinois,Wisconsin,54
2019-04-05,Indiana,Arizona,6
2019-04-05,Indiana,California,5
2019-04-05,Indiana,Colorado,7
2019-04-05,Indiana,Florida,28
2019-04-05,Indiana,Georgia,25
2019-04-05,Indiana,Illinois,37
2019-04-05,Indiana,Maryland,3
2019-04-05,Indiana,Massachusetts,4
2019-04-05,Indiana,Michigan,18
2019-04-05,Indiana,Minnesota,8
2019-04-05,Indiana,Missouri,2
2019-04-05,Indiana,Nevada,6
2019-04-05,Indiana,New Jersey,6
2019-04-05,Indiana,New York,10
2019-04-05,Indiana,North Carolina,16
2019-04-05,Indiana,Pennsylvania,7
2019-04-05,Indiana,South Carolina,1
2019-04-05,Indiana,Texas,18
2019-04-05,Indiana,Utah,1
2019-04-05,Indiana,Virginia,10
2019-04-05,Indiana,Washington,2
2019-04-05,Iowa,Arizona,4
2019-04-05,Iowa,Colorado,8
2019-04-05,Iowa,Florida,3
2019-04-05,Iowa,Georgia,6
2019-04-05,Iowa,Illinois,31
2019-04-05,Iowa,Michigan,7
2019-04-05,Iowa,Minnesota,8
2019-04-05,Iowa,Missouri,2
2019-04-05,Iowa,Nevada,3
2019-04-05,Iowa,New York,2
2019-04-05,Iowa,North Carolina,5
2019-04-05,Iowa,Pennsylvania,2
2019-04-05,Iowa,Texas,11
2019-04-05,Iowa,Utah,1
2019-04-05,Iowa,Virginia,1
2019-04-05,Kansas,Arizona,2
2019-04-05,Kansas,Colorado,8
2019-04-05,Kansas,Georgia,3
2019-04-05,Kansas,Illinois,10
2019-04-05,Kansas,Kansas,4
2019-04-05,Kansas,Minnesota,3
2019-04-05,Kansas,Missouri,2
2019-04-05,Kansas,Nevada,1
2019-04-05,Kansas,Texas,15
2019-04-05,Kansas,Washington,1
2019-04-05,Kentucky,Arizona,5
2019-04-05,Kentucky,California,6
2019-04-05,Kentucky,Colorado,9
2019-04-05,Kentucky,Connecticut,1
2019-04-05,Kentucky,Florida,26
2019-04-05,Kentucky,Georgia,25
2019-04-05,Kentucky,Illinois,45
2019-04-05,Kentucky,Maryland,9
2019-04-05,Kentucky,Massachusetts,4
2019-04-05,Kentucky,Michigan,14
2019-04-05,Kentucky,Minnesota,8
2019-04-05,Kentucky,Missouri,6
2019-04-05,Kentucky,Nevada,5
2019-04-05,Kentucky,New Jersey,12
2019-04-05,Kentucky,New York,16
2019-04-05,Kentucky,North Carolina,25
2019-04-05,Kentucky,Pennsylvania,12
2019-04-05,Kentucky,South Carolina,1
2019-04-05,Kentucky,Texas,31
2019-04-05,Kentucky,Utah,2
2019-04-05,Kentucky,Virginia,17
2019-04-05,Kentucky,Washington,1
2019-04-05,Louisiana,Arizona,2
2019-04-05,Louisiana,California,14
2019-04-05,Louisiana,Colorado,9
2019-04-05,Louisiana,Florida,18
2019-04-05,Louisiana,Georgia,42
2019-04-05,Louisiana,Illinois,9
2019-04-05,Louisiana,Maryland,4
2019-04-05,Louisiana,Massachusetts,3
2019-04-05,Louisiana,Michigan,4
2019-04-05,Louisiana,Minnesota,2
2019-04-05,Louisiana,Missouri,3
2019-04-05,Louisiana,Nevada,4
2019-04-05,Louisiana,New Jersey,7
2019-04-05,Louisiana,New York,9
2019-04-05,Louisiana,North Carolina,13
2019-04-05,Louisiana,Pennsylvania,5
2019-04-05,Louisiana,Tennessee,4
2019-04-05,Louisiana,Texas,91
2019-04-05,Louisiana,Utah,1
2019-04-05,Louisiana,Virginia,9
2019-04-05,Louisiana,Washington,2
2019-04-05,Maine,Florida,4
2019-04-05,Maine,Georgia,1
2019-04-05,Maine,Illinois,2
2019-04-05,Maine,Maryland,3
2019-04-05,Maine,Michigan,3
2019-04-05,Maine,New Jersey,9
2019-04-05,Maine,New York,11
2019-04-05,Maine,North Carolina,2
2019-04-05,Maine,Pennsylvania,10
2019-04-05,Maine,Virginia,9
2019-04-05,Maryland,Alabama,1
2019-04-05,Maryland,Arizona,5
2019-04-05,Maryland,California,17
2019-04-05,Maryland,Colorado,9
2019-04-05,Maryland,Connecticut,7
2019-04-05,Maryland,Florida,55
2019-04-05,Maryland,Georgia,21
2019-04-05,Maryland,Illinois,15
2019-04-05,Maryland,Indiana,3
2019-04-05,Maryland,Kentucky,9
2019-04-05,Maryland,Louisiana,4
2019-04-05,Maryland,Maine,3
2019-04-05,Maryland,Massachusetts,16
2019-04-05,Maryland,Michigan,9
2019-04-05,Maryland,Minnesota,6
2019-04-05,Maryland,Missouri,6
2019-04-05,Maryland,Nevada,5
2019-04-05,Maryland,New Hampshire,5
2019-04-05,Maryland,New Mexico,1
2019-04-05,Maryland,New York,23
2019-04-05,Maryland,North Carolina,21
2019-04-05,Maryland,Ohio,7
2019-04-05,Maryland,Oklahoma,1
2019-04-05,Maryland,Pennsylvania,8
2019-04-05,Maryland,Puerto Rico,3
2019-04-05,Maryland,Rhode Island,5
2019-04-05,Maryland,South Carolina,4
2019-04-05,Maryland,Tennessee,7
2019-04-05,Maryland,Texas,22
2019-04-05,Maryland,Utah,3
2019-04-05,Maryland,Virginia,4
2019-04-05,Maryland,Washington,1
2019-04-05,Maryland,Wisconsin,3
2019-04-05,Massachusetts,Arizona,5
2019-04-05,Massachusetts,California,39
2019-04-05,Massachusetts,Colorado,9
2019-04-05,Massachusetts,Florida,66
2019-04-05,Massachusetts,Georgia,22
2019-04-05,Massachusetts,Hawaii,1
2019-04-05,Massachusetts,Illinois,24
2019-04-05,Massachusetts,Indiana,4
2019-04-05,Massachusetts,Kentucky,4
2019-04-05,Massachusetts,Louisiana,3
2019-04-05,Massachusetts,Maryland,16
2019-04-05,Massachusetts,Michigan,10
2019-04-05,Massachusetts,Minnesota,9
2019-04-05,Massachusetts,Missouri,6
2019-04-05,Massachusetts,Nevada,6
2019-04-05,Massachusetts,New Jersey,15
2019-04-05,Massachusetts,New York,69
2019-04-05,Massachusetts,North Carolina,24
2019-04-05,Massachusetts,Ohio,10
2019-04-05,Massachusetts,Oregon,1
2019-04-05,Massachusetts,Pennsylvania,37
2019-04-05,Massachusetts,Puerto Rico,2
2019-04-05,Massachusetts,South Carolina,4
2019-04-05,Massachusetts,Tennessee,7
2019-04-05,Massachusetts,Texas,20
2019-04-05,Massachusetts,U.S. Virgin Islands,1
2019-04-05,Massachusetts,Utah,4
2019-04-05,Massachusetts,Virginia,38
2019-04-05,Massachusetts,Washington,6
2019-04-05,Massachusetts,Wisconsin,3
2019-04-05,Michigan,Alabama,4
2019-04-05,Michigan,Arizona,10
2019-04-05,Michigan,Arkansas,1
2019-04-05,Michigan,California,18
2019-04-05,Michigan,Colorado,12
2019-04-05,Michigan,Connecticut,4
2019-04-05,Michigan,Florida,58
2019-04-05,Michigan,Georgia,24
2019-04-05,Michigan,Illinois,81
2019-04-05,Michigan,Indiana,18
2019-04-05,Michigan,Iowa,7
2019-04-05,Michigan,Kentucky,14
2019-04-05,Michigan,Louisiana,4
2019-04-05,Michigan,Maine,3
2019-04-05,Michigan,Maryland,9
2019-04-05,Michigan,Massachusetts,10
2019-04-05,Michigan,Michigan,72
2019-04-05,Michigan,Minnesota,21
2019-04-05,Michigan,Missouri,13
2019-04-05,Michigan,Nebraska,3
2019-04-05,Michigan,Nevada,11
2019-04-05,Michigan,New Hampshire,3
2019-04-05,Michigan,New Jersey,15
2019-04-05,Michigan,New York,57
2019-04-05,Michigan,North Carolina,22
2019-04-05,Michigan,Ohio,16
2019-04-05,Michigan,Oklahoma,1
2019-04-05,Michigan,Oregon,1
2019-04-05,Michigan,Pennsylvania,34
2019-04-05,Michigan,Rhode Island,3
2019-04-05,Michigan,South Carolina,7
2019-04-05,Michigan,Tennessee,17
2019-04-05,Michigan,Texas,36
2019-04-05,Michigan,Utah,4
2019-04-05,Michigan,Vermont,3
2019-04-05,Michigan,Virginia,29
2019-04-05,Michigan,Washington,5
2019-04-05,Michigan,Wisconsin,22
2019-04-05,Minnesota,Alaska,1
2019-04-05,Minnesota,Arizona,16
2019-04-05,Minnesota,Arkansas,2
2019-04-05,Minnesota,California,28
2019-04-05,Minnesota,Colorado,16
2019-04-05,Minnesota,Connecticut,4
2019-04-05,Minnesota,Florida,24
2019-04-05,Minnesota,Georgia,15
2019-04-05,Minnesota,Hawaii,1
2019-04-05,Minnesota,Idaho,2
2019-04-05,Minnesota,Illinois,48
2019-04-05,Minnesota,Indiana,8
2019-04-05,Minnesota,Iowa,8
2019-04-05,Minnesota,Kansas,3
2019-04-05,Minnesota,Kentucky,8
2019-04-05,Minnesota,Louisiana,2
2019-04-05,Minnesota,Maryland,6
2019-04-05,Minnesota,Massachusetts,9
2019-04-05,Minnesota,Michigan,21
2019-04-05,Minnesota,Minnesota,34
2019-04-05,Minnesota,Missouri,16
2019-04-05,Minnesota,Montana,8
2019-04-05,Minnesota,Nebraska,9
2019-04-05,Minnesota,Nevada,10
2019-04-05,Minnesota,New Jersey,10
2019-04-05,Minnesota,New York,17
2019-04-05,Minnesota,North Carolina,12
2019-04-05,Minnesota,North Dakota,26
2019-04-05,Minnesota,Ohio,11
2019-04-05,Minnesota,Oklahoma,3
2019-04-05,Minnesota,Oregon,5
2019-04-05,Minnesota,Pennsylvania,10
2019-04-05,Minnesota,South Dakota,12
2019-04-05,Minnesota,Tennessee,9
2019-04-05,Minnesota,Texas,30
2019-04-05,Minnesota,Utah,6
2019-04-05,Minnesota,Virginia,16
2019-04-05,Minnesota,Washington,11
2019-04-05,Minnesota,Wisconsin,27
2019-04-05,Mississippi,Colorado,1
2019-04-05,Mississippi,Georgia,14
2019-04-05,Mississippi,Illinois,3
2019-04-05,Mississippi,Mississippi,3
2019-04-05,Mississippi,North Carolina,6
2019-04-05,Mississippi,Texas,18
2019-04-05,Mississippi,Virginia,1
2019-04-05,Missouri,Arizona,13
2019-04-05,Missouri,Arkansas,2
2019-04-05,Missouri,California,27
2019-04-05,Missouri,Colorado,26
2019-04-05,Missouri,Connecticut,1
2019-04-05,Missouri,Florida,33
2019-04-05,Missouri,Georgia,28
2019-04-05,Missouri,Illinois,55
2019-04-05,Missouri,Indiana,2
2019-04-05,Missouri,Iowa,2
2019-04-05,Missouri,Kansas,2
2019-04-05,Missouri,Kentucky,6
2019-04-05,Missouri,Louisiana,3
2019-04-05,Missouri,Maryland,6
2019-04-05,Missouri,Massachusetts,6
2019-04-05,Missouri,Michigan,13
2019-04-05,Missouri,Minnesota,16
2019-04-05,Missouri,Missouri,8
2019-04-05,Missouri,Nebraska,3
2019-04-05,Missouri,Nevada,11
2019-04-05,Missouri,New Jersey,12
2019-04-05,Missouri,New Mexico,1
2019-04-05,Missouri,New York,19
2019-04-05,Missouri,North Carolina,15
2019-04-05,Missouri,Ohio,4
2019-04-05,Missouri,Oklahoma,4
2019-04-05,Missouri,Oregon,2
2019-04-05,Missouri,Pennsylvania,11
2019-04-05,Missouri,Tennessee,6
2019-04-05,Missouri,Texas,66
2019-04-05,Missouri,Utah,6
2019-04-05,Missouri,Virginia,18
2019-04-05,Missouri,Washington,6
2019-04-05,Missouri,Wisconsin,4
2019-04-05,Montana,Arizona,1
2019-04-05,Montana,California,2
2019-04-05,Montana,Colorado,19
2019-04-05,Montana,Illinois,2
2019-04-05,Montana,Minnesota,8
2019-04-05,Montana,Nevada,3
2019-04-05,Montana,Oregon,3
2019-04-05,Montana,Texas,3
2019-04-05,Montana,Utah,21
2019-04-05,Montana,Washington,15
2019-04-05,Nebraska,Arizona,7
2019-04-05,Nebraska,California,6
2019-04-05,Nebraska,Colorado,17
2019-04-05,Nebraska,Georgia,6
2019-04-05,Nebraska,Illinois,18
2019-04-05,Nebraska,Michigan,3
2019-04-05,Nebraska,Minnesota,9
2019-04-05,Nebraska,Missouri,3
2019-04-05,Nebraska,Nevada,4
2019-04-05,Nebraska,New Jersey,3
2019-04-05,Nebraska,New York,2
2019-04-05,Nebraska,North Carolina,3
2019-04-05,Nebraska,Pennsylvania,2
2019-04-05,Nebraska,Texas,13
2019-04-05,Nebraska,Utah,2
2019-04-05,Nebraska,Virginia,2
2019-04-05,Nebraska,Washington,1
2019-04-05,Nevada,Alabama,1
2019-04-05,Nevada,Arizona,26
2019-04-05,Nevada,Arkansas,1
2019-04-05,Nevada,California,172
2019-04-05,Nevada,Colorado,28
2019-04-05,Nevada,Florida,14
2019-04-05,Nevada,Georgia,14
2019-04-05,Nevada,Hawaii,3
2019-04-05,Nevada,Idaho,4
2019-04-05,Nevada,Illinois,27
2019-04-05,Nevada,Indiana,6
2019-04-05,Nevada,Iowa,3
2019-04-05,Nevada,Kansas,1
2019-04-05,Nevada,Kentucky,5
2019-04-05,Nevada,Louisiana,4
2019-04-05,Nevada,Maryland,5
2019-04-05,Nevada,Massachusetts,6
2019-04-05,Nevada,Michigan,11
2019-04-05,Nevada,Minnesota,10
2019-04-05,Nevada,Missouri,11
2019-04-05,Nevada,Montana,3
2019-04-05,Nevada,Nebraska,4
2019-04-05,Nevada,Nevada,22
2019-04-05,Nevada,New Jersey,7
2019-04-05,Nevada,New Mexico,5
2019-04-05,Nevada,New York,12
2019-04-05,Nevada,North Carolina,7
2019-04-05,Nevada,North Dakota,2
2019-04-05,Nevada,Ohio,6
2019-04-05,Nevada,Oklahoma,4
2019-04-05,Nevada,Oregon,14
2019-04-05,Nevada,Pennsylvania,7
2019-04-05,Nevada,South Dakota,1
2019-04-05,Nevada,Tennessee,5
2019-04-05,Nevada,Texas,52
2019-04-05,Nevada,Utah,19
2019-04-05,Nevada,Virginia,4
2019-04-05,Nevada,Washington,32
2019-04-05,Nevada,Wisconsin,4
2019-04-05,New Hampshire,Florida,5
2019-04-05,New Hampshire,Georgia,1
2019-04-05,New Hampshire,Illinois,1
2019-04-05,New Hampshire,Maryland,5
2019-04-05,New Hampshire,Michigan,3
2019-04-05,New Hampshire,New York,1
2019-04-05,New Hampshire,North Carolina,3
2019-04-05,New Hampshire,Pennsylvania,5
2019-04-05,New Hampshire,Virginia,6
2019-04-05,New Jersey,Arizona,7
2019-04-05,New Jersey,Arkansas,1
2019-04-05,New Jersey,California,44
2019-04-05,New Jersey,Colorado,10
2019-04-05,New Jersey,Florida,99
2019-04-05,New Jersey,Georgia,25
2019-04-05,New Jersey,Hawaii,1
2019-04-05,New Jersey,Illinois,21
2019-04-05,New Jersey,Indiana,6
2019-04-05,New Jersey,Kentucky,12
2019-04-05,New Jersey,Louisiana,7
2019-04-05,New Jersey,Maine,9
2019-04-05,New Jersey,Massachusetts,15
2019-04-05,New Jersey,Michigan,15
2019-04-05,New Jersey,Minnesota,10
2019-04-05,New Jersey,Missouri,12
2019-04-05,New Jersey,Nebraska,3
2019-04-05,New Jersey,Nevada,7
2019-04-05,New Jersey,New York,19
2019-04-05,New Jersey,North Carolina,31
2019-04-05,New Jersey,Ohio,15
2019-04-05,New Jersey,Oklahoma,1
2019-04-05,New Jersey,Oregon,2
2019-04-05,New Jersey,Pennsylvania,8
2019-04-05,New Jersey,Puerto Rico,6
2019-04-05,New Jersey,Rhode Island,3
2019-04-05,New Jersey,South Carolina,11
2019-04-05,New Jersey,Tennessee,14
2019-04-05,New Jersey,Texas,25
2019-04-05,New Jersey,U.S. Virgin Islands,1
2019-04-05,New Jersey,Utah,2
2019-04-05,New Jersey,Vermont,4
2019-04-05,New Jersey,Virginia,25
2019-04-05,New Jersey,Washington,6
2019-04-05,New Jersey,Wisconsin,5
2019-04-05,New Mexico,Arizona,11
2019-04-05,New Mexico,California,13
2019-04-05,New Mexico,Colorado,10
2019-04-05,New Mexico,Florida,1
2019-04-05,New Mexico,Georgia,2
2019-04-05,New Mexico,Illinois,4
2019-04-05,New Mexico,Maryland,1
2019-04-05,New Mexico,Missouri,1
2019-04-05,New Mexico,Nevada,5
2019-04-05,New Mexico,New York,1
2019-04-05,New Mexico,Oregon,1
2019-04-05,New Mexico,Texas,32
2019-04-05,New Mexico,Utah,3
2019-04-05,New Mexico,Washington,1
2019-04-05,New York,Alabama,3
2019-04-05,New York,Arizona,9
2019-04-05,New York,Arkansas,3
2019-04-05,New York,California,78
2019-04-05,New York,Colorado,18
2019-04-05,New York,Florida,192
2019-04-05,New York,Georgia,67
2019-04-05,New York,Hawaii,1
2019-04-05,New York,Illinois,103
2019-04-05,New York,Indiana,10
2019-04-05,New York,Iowa,2
2019-04-05,New York,Kentucky,16
2019-04-05,New York,Louisiana,9
2019-04-05,New York,Maine,11
